日期,销量,浏览量,转化率,视频个数,直播个数,热推达人数,filename
20240506,2500~5000,18777,15%~20%,45,30,11065,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240507,2500~5000,19989,15%~20%,37,10,13488,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240508,2500~5000,23933,15%~20%,57,10,23703,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240509,5000~7500,38401,15%~20%,61,8,37963,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240510,2500~5000,29711,10%~15%,61,12,31395,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240511,2500~5000,22603,15%~20%,67,13,28647,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240512,2500~5000,22315,10%~15%,67,10,32133,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240513,2500~5000,22739,15%~20%,68,14,38123,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240514,2500~5000,26502,15%~20%,70,15,21904,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240515,5000~7500,28463,15%~20%,67,16,21453,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240516,2500~5000,28246,15%~20%,66,19,25879,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240517,2500~5000,24065,15%~20%,57,13,21758,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240518,2500~5000,21711,15%~20%,32,12,28071,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240519,5000~7500,33719,15%~20%,23,20,26493,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240520,2500~5000,24773,15%~20%,21,23,18233,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240521,5000~7500,31871,15%~20%,22,28,16588,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240522,7500~1w,41146,15%~20%,19,22,14151,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240523,2500~5000,25128,15%~20%,17,18,15441,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240524,2500~5000,17583,15%~20%,13,19,19589,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240525,2500~5000,18779,15%~20%,11,15,30656,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240526,5000~7500,36279,15%~20%,13,3,29950,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240527,7500~1w,48335,15%~20%,10,1,15559,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240528,5000~7500,42090,15%~20%,9,0,21133,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240529,5000~7500,42817,15%~20%,8,0,20198,达多多_商品总体销量历史_【30包9.9】盐津铺子手撕素肉素牛排网红零食休闲食品香辣小零食9g
20240301,1000~2500,6736,20%~25%,18,68,35862,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240302,1000~2500,7290,20%~25%,23,83,14272,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240303,1000~2500,5194,20%~25%,22,72,8307,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240304,1000~2500,5749,20%~25%,17,85,7577,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240305,1000~2500,6827,20%~25%,19,72,5866,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240306,1000~2500,8803,20%~25%,16,67,1382,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240307,1000~2500,8603,20%~25%,14,68,1205,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240308,1000~2500,5902,20%~25%,12,66,803,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240309,1000~2500,8793,20%~25%,19,57,3951,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240310,1000~2500,8522,20%~25%,16,68,3797,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240311,1000~2500,7826,20%~25%,15,71,3892,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240312,1000~2500,8432,20%~25%,13,99,3208,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240313,1000~2500,8190,20%~25%,9,104,3683,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240314,750~1000,3887,20%~25%,9,82,5893,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240315,1000~2500,6877,20%~25%,13,73,3648,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240316,1000~2500,5695,20%~25%,14,59,1846,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240317,750~1000,3602,20%~25%,7,55,1881,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240318,1000~2500,4773,20%~25%,10,86,1594,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240319,1000~2500,5407,20%~25%,11,69,1529,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240320,1000~2500,6851,20%~25%,10,72,1708,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240321,1000~2500,6145,20%~25%,11,70,1984,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240322,1000~2500,7113,20%~25%,14,59,1597,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240323,1000~2500,8580,15%~20%,17,56,1812,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240324,1000~2500,10348,15%~20%,19,66,2032,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240325,1000~2500,7901,20%~25%,16,57,1804,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240326,1000~2500,6896,20%~25%,13,72,1037,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240327,1000~2500,7476,20%~25%,13,70,1511,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240328,1000~2500,7066,20%~25%,15,73,1956,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240329,1000~2500,5213,20%~25%,17,88,3120,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240330,1000~2500,4864,20%~25%,10,87,3746,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240331,1000~2500,5368,20%~25%,13,96,5443,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240401,1000~2500,5402,15%~20%,10,101,8252,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240402,1000~2500,6281,15%~20%,10,94,17433,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240403,1000~2500,7101,15%~20%,18,94,18785,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240404,1000~2500,12913,10%~15%,21,81,21645,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240405,2500~5000,15325,15%~20%,22,98,14595,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240406,2500~5000,14247,15%~20%,18,87,35415,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240407,1000~2500,12036,15%~20%,22,103,56024,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240408,1000~2500,13666,15%~20%,26,131,76159,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240409,1000~2500,12265,15%~20%,29,143,55567,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240410,1000~2500,12697,15%~20%,28,143,71353,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240411,1000~2500,11698,15%~20%,25,130,66213,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240412,2500~5000,18418,15%~20%,35,134,61155,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240413,2500~5000,18437,15%~20%,33,150,71892,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240414,2500~5000,22031,20%~25%,36,135,63669,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240415,2500~5000,16312,15%~20%,39,142,55755,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240416,2500~5000,19970,15%~20%,47,144,43023,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240417,2500~5000,23038,15%~20%,42,112,47457,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240418,2500~5000,24341,15%~20%,44,92,54020,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240419,2500~5000,24569,20%~25%,44,99,47597,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240420,5000~7500,35061,20%~25%,50,84,40902,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240421,5000~7500,31321,15%~20%,49,68,54805,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240422,5000~7500,30166,20%~25%,53,159,54374,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240423,5000~7500,25469,20%~25%,39,143,54111,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240424,2500~5000,22238,15%~20%,56,38,67012,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240425,2500~5000,29035,15%~20%,55,0,66894,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240426,2500~5000,25681,15%~20%,43,5,59448,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240427,2500~5000,24494,15%~20%,49,1,51476,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240428,2500~5000,27145,15%~20%,44,4,87986,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240429,5000~7500,28044,15%~20%,40,1,101281,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240430,2500~5000,30963,15%~20%,39,1,102994,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240501,2500~5000,27571,15%~20%,29,0,100729,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240502,2500~5000,23376,15%~20%,16,4,122142,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240503,2500~5000,30185,15%~20%,35,3,101784,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240504,5000~7500,34437,15%~20%,21,4,82801,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240505,5000~7500,31522,15%~20%,29,6,86551,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240506,5000~7500,32420,15%~20%,33,21,100294,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240507,5000~7500,29633,15%~20%,37,6,83500,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240508,2500~5000,26307,15%~20%,34,6,56470,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240509,2500~5000,19988,15%~20%,48,5,35334,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240510,2500~5000,12855,20%~25%,23,8,21093,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240511,1000~2500,11904,15%~20%,31,8,56050,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
20240512,1000~2500,11245,20%~25%,28,6,56048,达多多_商品总体销量历史_【30包仅5.9】香睿熊巴旦木瓜子仁酥葵花籽瓜子酥混合坚果美味零食
