日期,销量,浏览量,转化率,视频个数,直播个数,热推达人数,filename
20240518,2500~5000,21972,20%~25%,200,5,6105,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240519,2500~5000,21421,15%~20%,154,10,6063,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240520,2500~5000,20897,15%~20%,125,14,7306,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240521,2500~5000,21692,15%~20%,108,10,7460,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240522,2500~5000,18982,20%~25%,96,7,9388,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240523,2500~5000,20338,20%~25%,88,14,9320,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240524,2500~5000,18950,20%~25%,79,8,11388,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240525,2500~5000,20250,15%~20%,46,7,13177,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240526,2500~5000,23239,15%~20%,49,2,11930,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240527,2500~5000,17852,15%~20%,37,0,14332,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240528,2500~5000,20994,15%~20%,20,0,23313,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240529,2500~5000,19308,15%~20%,21,1,10569,达多多_商品总体销量历史_宝时洁魔术扫把扫地硅胶地刮地板清理扫帚浴室卫生间刮水器扫头发
20240301,2500~5000,24237,10%~15%,759,84,404,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240302,1000~2500,21660,10%~15%,725,91,383,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240303,1000~2500,19552,10%~15%,661,72,320,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240304,1000~2500,14514,10%~15%,567,90,348,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240305,1000~2500,15274,10%~15%,511,85,342,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240306,2500~5000,19442,20%~25%,436,77,349,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240307,2500~5000,20763,15%~20%,447,70,347,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240308,2500~5000,19851,15%~20%,373,73,331,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240309,1w~2.5w,30356,30%+,414,62,578,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240310,1w~2.5w,35879,30%+,442,70,757,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240311,1w~2.5w,41142,25%~30%,483,82,849,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240312,1w~2.5w,31587,30%+,541,75,949,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240313,5000~7500,40587,10%~15%,611,96,900,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240314,5000~7500,27632,15%~20%,610,89,775,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240315,5000~7500,26261,20%~25%,647,84,720,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240316,5000~7500,25421,20%~25%,635,85,800,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240317,1w~2.5w,32943,30%+,653,100,1159,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240318,2.5w~5w,48102,30%+,735,110,1924,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240319,1w~2.5w,38706,30%+,930,114,1967,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240320,1w~2.5w,33039,30%+,1049,120,1560,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240321,1w~2.5w,28201,30%+,952,119,1246,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240322,7500~1w,34829,20%~25%,970,123,1003,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240323,1w~2.5w,64169,30%+,1098,107,1076,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240324,2.5w~5w,78985,30%+,1169,148,3463,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240325,2.5w~5w,70552,30%+,1318,175,3453,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240326,2.5w~5w,88447,30%+,1556,155,2941,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240327,2.5w~5w,141602,25%~30%,1538,168,3279,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240328,2.5w~5w,81254,30%+,1728,177,3195,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240329,1w~2.5w,64340,20%~25%,1602,176,1370,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240330,2.5w~5w,142190,15%~20%,1815,163,1209,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240331,1w~2.5w,98281,15%~20%,1587,186,1014,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240401,1w~2.5w,59691,15%~20%,1711,171,1116,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240402,7500~1w,41212,15%~20%,1564,162,1143,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240403,2500~5000,30722,15%~20%,1340,167,1106,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240404,1w~2.5w,42942,30%+,1166,150,1996,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240405,1w~2.5w,32466,30%+,1305,174,2255,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240406,1w~2.5w,43803,30%+,1160,168,2274,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240407,1w~2.5w,39234,30%+,1264,223,2345,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240408,7500~1w,32005,25%~30%,1373,244,1941,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240409,1w~2.5w,30284,30%+,1282,189,2271,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240410,1w~2.5w,35706,30%+,1009,213,2192,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240411,7500~1w,31626,25%~30%,1143,217,1904,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240412,1w~2.5w,40522,25%~30%,1107,203,1963,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240413,1w~2.5w,49100,25%~30%,1008,167,1982,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240414,7500~1w,38108,20%~25%,986,164,1671,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240415,5000~7500,26699,20%~25%,924,183,1722,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240416,5000~7500,25578,20%~25%,1032,169,1609,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240417,5000~7500,31837,15%~20%,943,133,1413,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240418,2500~5000,36002,10%~15%,927,98,1167,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240419,2500~5000,26182,10%~15%,871,90,718,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240420,1000~2500,12616,10%~15%,822,80,625,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240421,1000~2500,6621,15%~20%,727,42,551,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240422,100~250,1225,15%~20%,674,15,92,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240423,750~1000,4558,15%~20%,139,36,328,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240424,2500~5000,10848,25%~30%,579,9,412,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240425,5000~7500,17144,30%+,488,0,930,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240426,2500~5000,16589,25%~30%,422,0,627,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240427,2500~5000,12490,25%~30%,407,0,530,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240428,2500~5000,12119,30%+,375,0,540,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240429,2500~5000,9818,25%~30%,348,0,465,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240430,1000~2500,6398,30%+,313,0,423,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240501,2500~5000,7068,30%+,271,1,413,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240502,5000~7500,7759,30%+,226,2,422,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240503,5000~7500,7139,30%+,281,2,424,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240504,5000~7500,8043,30%+,251,0,442,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240505,7500~1w,8714,30%+,197,0,432,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240506,2500~5000,7659,30%+,402,1,459,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240507,1000~2500,6892,30%+,431,1,387,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240508,2500~5000,8667,30%+,417,0,415,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240509,1000~2500,6198,30%+,445,0,408,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240510,1000~2500,4983,30%+,440,0,424,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240511,1000~2500,4122,30%+,413,0,399,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240512,1000~2500,3971,30%+,374,0,308,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240513,1000~2500,4242,30%+,359,2,363,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240514,1000~2500,4479,30%+,353,0,288,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240515,1000~2500,11467,15%~20%,305,1,249,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240516,750~1000,7232,10%~15%,289,2,217,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240517,250~500,2533,10%~15%,247,1,236,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240518,250~500,4108,10%~15%,55,1,197,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240519,500~750,4382,10%~15%,25,0,167,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240520,250~500,2701,10%~15%,33,2,180,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240521,250~500,2116,10%~15%,23,1,181,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240522,750~1000,2199,30%+,19,1,249,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
20240523,500~750,2868,20%~25%,16,0,275,达多多_商品总体销量历史_家掌柜新款千鸟纹衣物裤子分层整理分格大容量家用储物手提收纳箱
